RA - Decimal,Dec - Decimal,Mag V ,Red,Green,Blue,identifier             
145.3208638,-23.59151484,4.760,0.5229,0.6225,1.0000,* I Hya                            
305.1658984,-12.75907901,4.760,0.5750,0.6642,1.0000,* nu. Cap                          
108.6589192,-48.27192834,4.760,0.5496,0.6441,1.0000,HD 56456                           
311.8521855,36.49070891,4.760,0.8000,0.8000,0.8000,* lam Cyg A                        
278.1438416,57.04559489,4.761,1.0000,0.9276,0.9168,* d Dra                            
186.0062275,51.5622542,4.761,0.8000,0.8000,0.8000,* 5 CVn                            
67.64013772,16.19401725,4.764,0.7353,0.7827,1.0000,HD 28527                           
300.8894406,-37.94068843,4.764,1.0000,0.7750,0.5548,HD 189831                          
46.38505208,56.70571788,4.766,0.8000,0.8000,0.8000,* k Per                            
29.48215194,23.59606376,4.766,0.8668,0.8718,1.0000,* lam Ari                          
11.04750053,-10.60955045,4.767,1.0000,0.8330,0.6787,* phi01 Cet                        
281.3620854,-64.87126105,4.767,0.7652,0.8035,1.0000,HD 172555                          
313.3114793,44.38726135,4.770,0.5229,0.6225,1.0000,* 57 Cyg                           
74.98223897,-12.53741211,4.770,0.8668,0.8718,1.0000,* 64 Eri                           
101.8326228,8.037256636,4.770,1.0000,0.7750,0.5548,* 17 Mon                           
123.3729883,-35.8995184,4.770,0.4799,0.5868,1.0000,* r Pup                            
42.75967442,-21.00401818,4.770,1.0000,0.8330,0.6787,* tau02 Eri                        
139.9432629,-11.97484935,4.770,0.8000,0.8000,0.8000,* 26 Hya                           
169.54515,31.52911714,4.770,1.0000,0.8929,0.8238,* ksi UMa B                        
172.5787165,-3.003492005,4.770,1.0000,0.7872,0.5797,* e Leo                            
289.0543244,21.39042536,4.770,0.5104,0.6122,1.0000,* 1 Vul                            
130.3047069,-47.31712806,4.770,0.7260,0.7762,1.0000,* n Vel                            
7.854091669,-48.80352109,4.770,0.6324,0.7081,1.0000,* lam01 Phe                        
215.1774196,-45.18706082,4.770,0.8668,0.8718,1.0000,HD 125442                          
265.099273,-49.41558447,4.770,0.8000,0.8000,0.8000,* lam Ara                          
188.7128357,22.6292584,4.773,0.6109,0.6919,1.0000,* 23 Com                           
73.15825406,36.70318858,4.779,1.0000,0.7872,0.5797,* 2 Aur                            
341.8710885,83.15382744,4.780,1.0000,0.7872,0.5797,HD 216446                          
237.816291,20.97792129,4.780,1.0000,0.7750,0.5548,* rho Ser                          
198.8122551,-67.894591,4.780,0.5370,0.6340,1.0000,* eta Mus                          
260.4978276,-67.77067022,4.780,1.0000,0.7992,0.6045,* zet Aps                          
244.574584,-28.61402133,4.782,0.6324,0.7081,1.0000,* d Sco                            
0.398756602,-77.06572479,4.783,1.0000,0.7872,0.5797,* tet Oct                          
332.4517921,72.34120614,4.786,0.8000,0.8000,0.8000,* 24 Cep                           
161.0288145,-63.96107041,4.789,0.5013,0.6047,1.0000,HD 93194                           
83.18197132,32.19202092,4.790,0.5104,0.6122,1.0000,* chi Aur                          
109.1534779,-23.31558694,4.790,1.0000,0.7872,0.5797,* 145 CMa                          
119.4171116,-30.33456918,4.790,0.7652,0.8035,1.0000,* chi Pup                          
340.4391622,29.30765395,4.790,0.6324,0.7081,1.0000,* omi Peg                          
146.0503963,-27.76947252,4.790,0.7652,0.8035,1.0000,* tet Ant                          
220.8556794,26.52785176,4.790,1.0000,0.6318,0.3112,* 34 Boo                           
253.4988625,-42.3620316,4.790,0.4701,0.5784,1.0000,* zet01 Sco                        
247.5519797,-25.11522341,4.790,0.5013,0.6047,1.0000,* i Sco                            
270.7704997,-8.180349611,4.790,0.8000,0.8000,0.8000,* tau Oph                          
259.1528643,0.445310736,4.790,0.8000,0.8000,0.8000,* 41 Oph A                         
214.4992434,35.50951275,4.796,1.0000,0.8330,0.6787,* A Boo                            
122.1143597,51.50666819,4.797,0.6504,0.7215,1.0000,* 27 Lyn                           
267.2936548,-31.70320662,4.797,0.5496,0.6441,1.0000,HD 161840                          
333.9038891,-41.34676549,4.798,1.0000,0.8541,0.7277,* mu.01 Gru                        
359.6036251,51.38880333,4.800,0.8000,0.8000,0.8000,V* R Cas                           
13.26748285,61.12397273,4.800,0.8000,0.8000,0.8000,HD 5015                            
137.5981082,67.13401783,4.800,0.8000,0.8000,0.8000,* sig02 UMa                        
143.7659586,39.62149285,4.800,0.8000,0.8000,0.8000,HD 82741                           
48.95843904,-8.819729513,4.800,0.8000,0.8000,0.8000,* zet Eri                          
66.02400512,17.44413253,4.800,0.6504,0.7215,1.0000,* del02 Tau                        
84.72118052,-7.21282409,4.800,0.7004,0.7579,1.0000,* d Ori                            
125.3459418,-33.05436308,4.800,1.0000,0.7992,0.6045,* w Pup                            
347.478739,-22.45761644,4.800,1.0000,0.8929,0.8238,* 89 Aqr                           
336.9646764,4.695664321,4.800,1.0000,0.8221,0.6541,* 35 Peg                           
3.650685461,20.20670015,4.800,1.0000,0.6480,0.3346,* chi Peg                          
169.7828763,38.18556826,4.800,0.6504,0.7215,1.0000,* 55 UMa                           
193.5881809,-9.538993968,4.800,1.0000,0.6318,0.3112,* psi Vir                          
197.4970229,17.52940457,4.800,0.9937,0.9526,1.0000,* alf Com A                        
199.4011803,5.469867254,4.800,1.0000,0.6480,0.3346,* sig Vir                          
259.3315328,33.10010126,4.800,0.4799,0.5868,1.0000,* u Her                            
140.2367221,-62.40463364,4.800,0.8000,0.8000,0.8000,* k Car                            
221.2464574,27.07498559,4.801,0.6109,0.6919,1.0000,* eps Boo B                        
78.43940112,-67.18525975,4.801,1.0000,0.7992,0.6045,* tet Dor                          
171.1524603,-10.85932162,4.802,1.0000,0.7750,0.5548,* eps Crt                          
267.5462992,-40.09043208,4.803,0.6504,0.7215,1.0000,* iot02 Sco                        
212.2121616,77.54749419,4.805,1.0000,0.7872,0.5797,* 4 UMi                            
139.0471982,54.02185773,4.805,0.7353,0.7827,1.0000,* e UMa                            
120.0831949,-63.56745612,4.806,0.5104,0.6122,1.0000,* D01 Car                          
228.2066118,-44.50041259,4.806,0.5013,0.6047,1.0000,* e Lup                            
186.6323314,-51.4506361,4.808,0.5013,0.6047,1.0000,* G Cen                            
10.51621957,50.51251984,4.810,0.4799,0.5868,1.0000,* ksi Cas                          
56.50970846,63.34505948,4.810,1.0000,0.8929,0.8238,HD 23089                           
75.35977498,-7.173962834,4.810,0.5013,0.6047,1.0000,* psi Eri                          
6.982075827,-33.0071639,4.810,1.0000,0.6480,0.3346,* eta Scl                          
337.6617619,-10.67797307,4.810,0.6109,0.6919,1.0000,* sig Aqr                          
335.330579,28.33052183,4.810,0.5750,0.6642,1.0000,* 32 Peg                           
185.6262948,25.84616378,4.810,0.8000,0.8000,0.8000,* 12 Com                           
262.8539756,-23.96264266,4.810,0.6109,0.6919,1.0000,* c Oph                            
225.5271193,25.00813284,4.810,1.0000,0.7750,0.5548,* ome Boo                          
92.57461699,-54.96864262,4.810,0.4701,0.5784,1.0000,* del Pic                          
338.25026,-61.98212195,4.810,1.0000,0.6318,0.3112,* nu. Tuc                          
140.1209107,-9.555695951,4.811,1.0000,0.8330,0.6787,* 27 Hya                           
65.3881938,46.49887752,4.812,0.5104,0.6122,1.0000,* d Per                            
99.81966534,-14.14576116,4.812,1.0000,0.7992,0.6045,HD 47667                           
255.2650059,-4.222647449,4.812,1.0000,0.7750,0.5548,* 30 Oph                           
137.5981162,67.13402175,4.813,0.8000,0.8000,0.8000,* sig02 UMa A                      
283.599409,71.29718212,4.814,1.0000,0.8330,0.6787,* ups Dra                          
130.6057761,-53.11398419,4.815,0.5013,0.6047,1.0000,V* HY Vel                          
240.573716,22.80445021,4.817,0.6703,0.7362,1.0000,* pi. Ser                          
284.2652928,-5.846314018,4.818,1.0000,0.8221,0.6541,* eta Sct                          
303.3252197,46.81566935,4.819,0.7260,0.7762,1.0000,* 30 Cyg                           
13.75064781,58.97269447,4.820,1.0000,0.8541,0.7277,* ups01 Cas                        
49.68260765,34.22265204,4.820,1.0000,0.7992,0.6045,HD 20468                           
77.42485338,15.59719586,4.820,0.8986,0.8925,1.0000,* 15 Ori                           
89.49856801,25.95391107,4.820,0.4509,0.5617,1.0000,* 139 Tau                          
99.83260928,42.48887969,4.820,1.0000,0.7992,0.6045,* psi02 Aur                        
32.12191661,37.85907948,4.820,0.7260,0.7762,1.0000,* 58 And                           
159.3886373,-13.38454248,4.820,0.8000,0.8000,0.8000,V* U Hya                           
204.3651159,36.29489825,4.820,0.7652,0.8035,1.0000,* 25 CVn                           
309.6305377,21.20121564,4.820,0.6109,0.6919,1.0000,* 29 Vul                           
237.8080478,35.65737909,4.820,1.0000,0.8221,0.6541,* kap CrB                          
304.4466754,38.03293131,4.820,0.4701,0.5784,1.0000,* P Cyg                            
125.6320588,-48.49037864,4.820,0.4799,0.5868,1.0000,* B Vel                            
41.38597416,-67.61662018,4.820,0.6504,0.7215,1.0000,* zet Hyi                          
160.558835,-64.46642564,4.820,0.5013,0.6047,1.0000,HD 92938                           
320.1901097,-40.80954463,4.820,0.8000,0.8000,0.8000,* tet01 Mic                        
78.35716843,38.48448534,4.821,0.7004,0.7579,1.0000,* mu. Aur                          
186.6286793,-63.12223196,4.822,0.5013,0.6047,1.0000,* 256 Cru                          
276.4964099,65.56347332,4.823,1.0000,0.8221,0.6541,* 42 Dra                           
252.3092425,45.98332278,4.823,0.6324,0.7081,1.0000,* 52 Her                           
33.30550916,44.23164665,4.826,1.0000,0.7750,0.5548,* b And                            
195.8887768,-49.5272722,4.826,0.6109,0.6919,1.0000,* ksi01 Cen                        
252.3092341,45.98331391,4.826,0.8000,0.8000,0.8000,* 52 Her A                         
21.91408807,45.406687,4.830,0.8000,0.8000,0.8000,* ome And                          
79.37120539,-34.89520678,4.830,1.0000,0.8221,0.6541,* omi Col                          
103.3871133,-20.22425492,4.830,0.4701,0.5784,1.0000,* 15 CMa                           
107.2127844,-39.65565499,4.830,0.5013,0.6047,1.0000,* A Pup                            
355.4408575,-17.81653265,4.830,1.0000,0.8929,0.8238,* 104 Aqr                          
155.5816032,-41.64996088,4.830,1.0000,0.8221,0.6541,* r Vel                            
212.599717,25.0916725,4.830,1.0000,0.9276,0.9168,* d Boo                            
284.680767,-37.10732701,4.830,0.8000,0.8000,0.8000,* eps CrA                          
114.34211,-34.96853762,4.830,0.8000,0.8000,0.8000,NAME * f Pup AB                    
270.3767026,21.5957784,4.830,0.8000,0.8000,0.8000,* 95 Her A                         
47.984459,74.3936575,4.834,0.6504,0.7215,1.0000,HD 19275                           
29.29202044,-47.38530379,4.834,0.8000,0.8000,0.8000,HD 12055                           
340.8749023,-41.41434631,4.835,1.0000,0.8330,0.6787,* rho Gru                          
85.32382365,16.53414592,4.836,0.5013,0.6047,1.0000,* 126 Tau                          
251.324505,56.78188846,4.837,0.8986,0.8925,1.0000,HD 151613                          
165.140198,3.617497108,4.838,1.0000,0.8330,0.6787,* 58 Leo                           
284.6156963,-52.93862839,4.838,0.5750,0.6642,1.0000,* lam Tel                          
346.6534077,59.41975992,4.840,0.4509,0.5617,1.0000,* 1 Cas                            
114.8639097,-38.30802182,4.840,0.5013,0.6047,1.0000,* d01 Pup                          
316.1012555,-19.85499196,4.840,0.7260,0.7762,1.0000,* eta Cap                          
331.4197972,5.058532318,4.840,1.0000,0.7750,0.5548,* nu. Peg                          
22.54631015,6.143821581,4.840,1.0000,0.7872,0.5797,* mu. Psc                          
217.050578,-2.22795804,4.840,1.0000,0.8929,0.8238,* phi Vir                          
281.5186646,26.66212901,4.840,1.0000,0.7992,0.6045,HD 173780                          
250.2296622,64.5890446,4.842,1.0000,0.8330,0.6787,* g Dra                            
176.3210011,8.258115282,4.842,0.7004,0.7579,1.0000,* ksi Vir                          
283.542407,-22.74484091,4.845,1.0000,0.8221,0.6541,* nu.01 Sgr                        
152.2343313,-51.81126075,4.845,0.5013,0.6047,1.0000,* Q Vel                            
299.7383455,-26.19576625,4.846,0.8000,0.8000,0.8000,* 60 Sgr                           
199.304211,-66.78343858,4.846,1.0000,0.7992,0.6045,HD 115211                          
341.4078452,-53.50012235,4.846,1.0000,0.7992,0.6045,* eta Gru                          
128.8321202,-58.00924207,4.847,1.0000,0.8330,0.6787,* e02 Car                          
269.1975509,-44.34220845,4.849,1.0000,0.7992,0.6045,HD 163145                          
245.5242649,30.89199331,4.849,0.8000,0.8000,0.8000,* ksi CrB                          
229.412041,-63.61046483,4.849,1.0000,0.7992,0.6045,* eps Cir                          
309.3971365,-61.52992068,4.849,0.8000,0.8000,0.8000,* rho Pav                          
49.99696758,65.65229218,4.850,0.4799,0.5868,1.0000,HD 20336                           
49.84040134,3.37019865,4.850,1.0000,0.8740,0.7760,* kap01 Cet                        
29.16751309,-22.5267803,4.850,1.0000,0.7872,0.5797,* 56 Cet                           
198.0132638,-37.80302202,4.850,1.0000,0.8836,0.8000,HD 114613                          
288.8851107,-25.25668246,4.850,1.0000,0.8330,0.6787,* psi Sgr                          
248.1512163,11.48804109,4.850,1.0000,0.7750,0.5548,* h Her                            
161.7134166,-64.38347342,4.850,0.5104,0.6122,1.0000,HD 93607                           
158.7728908,75.71290392,4.853,1.0000,0.8541,0.7277,HD 91190                           
275.2169348,3.37716158,4.856,1.0000,0.8541,0.7277,* 74 Oph                           
349.436024,49.01530219,4.860,1.0000,0.6480,0.3346,* 8 And                            
312.2345463,46.11413444,4.860,0.5104,0.6122,1.0000,* 55 Cyg                           
165.9316619,61.75087309,4.860,0.7652,0.8035,1.0000,* alf UMa B                        
112.4642172,-23.02428831,4.860,0.7260,0.7762,1.0000,HD 59612                           
184.0855763,23.94540833,4.860,1.0000,0.8541,0.7277,* 7 Com                            
276.3376674,-20.5416812,4.860,1.0000,0.8221,0.6541,* 21 Sgr                           
265.8574738,-21.68319388,4.861,0.9937,0.9526,1.0000,* 58 Oph                           
220.4114604,8.161761347,4.862,0.8000,0.8000,0.8000,* 31 Boo                           
269.4491807,-41.71629478,4.863,1.0000,0.6789,0.3823,HD 163376                          
130.4305663,-15.9433813,4.866,1.0000,0.8330,0.6787,* 9 Hya                            
36.48752516,-12.29047146,4.866,0.6109,0.6919,1.0000,* rho Cet                          
