RA - Decimal,Dec - Decimal,Prop.motion RA,Prop.motion Dec,Mag V ,Red,Green,Blue,identifier             
309.7507554509,56.0048484284,-5.4720000000,-42.0860000000,6.45,0.8986,0.8925,1.0000,HD 197101
323.8580647105,68.2192916414,16.3650000000,16.5140000000,6.45,0.5496,0.6441,1.0000,V* V431 Cep
326.7535403862,70.1508824853,-10.4180000000,-25.1190000000,6.45,0.6109,0.6919,1.0000,HD 207636
284.3686662500,58.2250245278,16.8000000000,44.2900000000,6.45,0.6504,0.7215,1.0000,HD 176560
34.1899093589,83.5614111518,60.9260000000,-40.3580000000,6.45,1.0000,0.8330,0.6787,HD 12918
91.6631457230,63.4538374575,-35.7380000000,8.7160000000,6.45,1.0000,0.8330,0.6787,HD 40956
204.4288654583,50.7148413333,-11.8500000000,4.9800000000,6.45,1.0000,0.6480,0.3346,HD 118741
60.8531135340,-20.1437960622,0.0340000000,-1.5580000000,6.45,0.5013,0.6047,1.0000,HD 25631
63.4987206929,37.9671494557,-50.1570000000,5.4300000000,6.45,0.8000,0.8000,0.8000,HD 26605
83.5103008594,-7.0237509551,-12.7070000000,-40.7360000000,6.45,1.0000,0.8330,0.6787,HD 36814
97.0698647918,1.9126783643,-5.6770000000,-15.3670000000,6.45,0.5750,0.6642,1.0000,HD 45563
116.8108084423,-36.0736005303,-35.0000000000,26.9310000000,6.45,1.0000,0.8221,0.6541,HD 63399
120.2641901874,-6.4192115133,-74.4790000000,-41.4990000000,6.45,1.0000,0.8541,0.7277,HD 65938
127.9220672158,18.9877330997,-26.3100000000,-20.9900000000,6.45,1.0000,0.8330,0.6787,HD 72115
129.8523148372,8.0176012732,-30.2840000000,-28.2580000000,6.45,1.0000,0.8221,0.6541,HD 73599
27.9420787174,-15.6474807299,13.9230000000,1.4530000000,6.45,1.0000,0.6480,0.3346,HD 11396
340.7642229583,-8.3114406667,15.7300000000,-4.0300000000,6.45,0.6703,0.7362,1.0000,HD 215114
19.9512348815,0.5090259745,8.0250000000,-11.7030000000,6.45,0.8000,0.8000,0.8000,* 42 Cet A
321.4649366731,0.5343428900,49.5080000000,14.3870000000,6.45,0.6324,0.7081,1.0000,HD 204041
345.4315859850,3.5309098584,31.4440000000,-52.8070000000,6.45,1.0000,0.8541,0.7277,HD 217590
139.2377009496,-11.1031105634,-8.6650000000,-68.9720000000,6.45,1.0000,0.7992,0.6045,HD 79994
143.0766103594,-28.6277690311,-89.3750000000,44.0490000000,6.45,0.8000,0.8000,0.8000,V* S Ant
147.7582667834,13.0662391023,18.7520000000,-7.1850000000,6.45,1.0000,0.6789,0.3823,* 23 Leo
146.3416971025,-30.2027490125,-11.4080000000,5.5090000000,6.45,0.4509,0.5617,1.0000,HD 84567
149.4329340000,-1.9417530278,10.5500000000,7.4100000000,6.45,1.0000,0.8330,0.6787,HD 86341
178.2448639116,37.7186816981,4002.6550000000,-5817.8000000000,6.45,1.0000,0.8221,0.6541,HD 103095
185.2029777676,15.5409957425,-49.1920000000,-2.7590000000,6.45,0.8000,0.8000,0.8000,HD 107415
199.0595302624,19.0517328969,-96.0780000000,6.6680000000,6.45,1.0000,0.8330,0.6787,HD 115319
213.7209168234,3.3358842121,-49.0530000000,-26.5210000000,6.45,1.0000,0.6318,0.3112,V* FS Vir
220.4634878333,-30.9331582222,-15.5300000000,-15.8700000000,6.45,0.5496,0.6441,1.0000,HD 129161
253.5484981912,-41.8492486421,-0.6500000000,-2.3250000000,6.45,0.8000,0.8000,0.8000,HD 152249
283.0497434040,-41.7091947937,-8.1150000000,-31.0210000000,6.45,1.0000,0.7872,0.5797,HD 174407
265.7785973204,-33.0512869246,-1.9680000000,-4.9930000000,6.45,1.0000,0.6480,0.3346,HD 160748
284.1134910322,-31.6890283752,9.4910000000,-10.3440000000,6.45,1.0000,0.7992,0.6045,HD 175390
277.3500000000,-25.5333333333,~,~,6.45,0.8000,0.8000,0.8000,[SC96] GC 625
277.3000000000,-26.6833333333,~,~,6.45,0.8000,0.8000,0.8000,[SC96] Mis 1401
249.6988636430,-8.6186060949,2.7920000000,-8.9050000000,6.45,1.0000,0.7750,0.5548,HD 150052
309.7744174463,-4.9295148849,0.1470000000,15.6040000000,6.45,1.0000,0.7992,0.6045,HD 196676
243.4108165933,-1.4751293361,-53.2510000000,4.3310000000,6.45,1.0000,0.8330,0.6787,HD 145936
247.1763137582,0.0548572754,-62.6340000000,-97.2980000000,6.45,1.0000,0.7872,0.5797,HD 148531
267.3293399971,1.9614124663,-10.5330000000,76.7320000000,6.45,1.0000,0.8330,0.6787,HD 162113
263.0620007305,11.9300492754,1.9850000000,17.0760000000,6.45,0.5750,0.6642,1.0000,HD 159082
285.4559626634,22.2644117270,12.5340000000,13.9450000000,6.45,0.7004,0.7579,1.0000,HD 176971
78.9117260198,-52.1821778406,14.4910000000,21.4960000000,6.45,1.0000,0.7992,0.6045,HD 34587
31.1465201259,-54.8816746699,74.8810000000,-27.1440000000,6.45,0.8000,0.8000,0.8000,HD 12894
141.1545182414,-70.0757817638,-42.9610000000,-0.7520000000,6.45,1.0000,0.8221,0.6541,HD 81896
180.9354396417,-74.2140949588,-14.9380000000,-3.5800000000,6.45,0.8000,0.8000,0.8000,HD 104752
187.8196379178,-57.0813331435,5.5680000000,-20.5410000000,6.45,0.6703,0.7362,1.0000,HD 108925
347.4363799194,-67.8762833044,-0.9720000000,-50.7450000000,6.45,0.8000,0.8000,0.8000,HD 218497
287.2180197462,-55.7204249206,56.5860000000,-115.8760000000,6.45,1.0000,0.8221,0.6541,HD 177693
229.2290250233,-46.2023571183,-132.6800000000,-26.9040000000,6.45,0.8000,0.8000,0.8000,HD 135468
229.2157723243,-47.8645509234,-63.4350000000,-19.6130000000,6.45,1.0000,0.8541,0.7277,HD 135430
252.6503316667,-50.0449455556,-7.9700000000,-2.8400000000,6.45,0.8668,0.8718,1.0000,HD 151566
16.1357500000,-33.5328250000,-39.4000000000,-13.6000000000,6.45,0.8000,0.8000,0.8000,TYC 6999-2322-1
312.3224621295,64.0422586140,-3.0130000000,-4.3030000000,6.451,0.4509,0.5617,1.0000,HD 198781
323.6415610760,22.7545215840,11.7230000000,-53.4600000000,6.451,0.8000,0.8000,0.8000,HD 205420
89.3098893567,-53.4256946563,9.1600000000,-0.5570000000,6.451,1.0000,0.7360,0.4803,HD 40665
232.5948636818,31.2859277523,-17.4920000000,-19.9990000000,6.452,0.7004,0.7579,1.0000,HD 138341
161.9730692407,-64.2628346882,-22.5450000000,12.6910000000,6.452,0.5750,0.6642,1.0000,HD 93738
250.9113496795,-32.1059461742,-8.6010000000,-23.2890000000,6.452,0.5496,0.6441,1.0000,HD 150638
257.0711465690,50.8422720438,-7.1940000000,25.6700000000,6.453,0.6324,0.7081,1.0000,HD 155328
155.0616929406,53.7794134035,-103.6500000000,39.5690000000,6.453,1.0000,0.9276,0.9168,HD 89389
167.0657342667,-29.9724886242,8.6640000000,-13.6790000000,6.453,0.6324,0.7081,1.0000,HD 96723
124.4822350331,-59.1668268154,-48.3560000000,-26.4860000000,6.453,0.9937,0.9526,1.0000,HD 70267
284.2279351040,-62.8019039315,3.6700000000,5.4420000000,6.453,1.0000,0.7872,0.5797,HD 174877
260.2192922871,-10.6964104622,51.8490000000,-22.8280000000,6.454,0.8520,0.8621,1.0000,HD 156971
342.9373101308,-59.8813815269,-36.3150000000,-2.5190000000,6.454,1.0000,0.8221,0.6541,HD 216169
204.5317758750,-58.4146450833,-0.9400000000,-26.3300000000,6.454,1.0000,0.8221,0.6541,HD 118384
276.1380738750,-49.6528774485,32.6590000000,-149.8220000000,6.454,0.8000,0.8000,0.8000,HD 168871
280.3778328160,-48.0946892569,-17.0210000000,-116.2220000000,6.454,1.0000,0.7992,0.6045,HD 172223
349.3194732664,45.1641667154,100.8300000000,-62.1710000000,6.455,1.0000,0.8330,0.6787,HD 219668
299.1882195277,50.9025218546,9.7830000000,10.3510000000,6.455,0.6324,0.7081,1.0000,HD 189253
219.3686686549,2.2772402234,-55.0100000000,-61.3230000000,6.455,1.0000,0.9276,0.9168,HD 128563
27.3147500000,47.8969472222,-24.7000000000,-1.4000000000,6.456,0.6504,0.7215,1.0000,HD 11031A
339.6861316268,-28.7482139929,-45.9110000000,-11.8900000000,6.457,1.0000,0.8221,0.6541,HD 214462
357.2056921688,2.2144148292,9.6460000000,-34.6720000000,6.457,0.9937,0.9526,1.0000,HD 223346
335.7095045244,36.6590448866,3.9460000000,52.7310000000,6.457,1.0000,0.8330,0.6787,HD 212334
183.0042354762,28.5363132522,67.5220000000,-61.4370000000,6.457,0.9937,0.9526,1.0000,HD 106022
297.1271424172,10.6940971692,-1.1270000000,-7.2050000000,6.457,1.0000,0.9276,0.9168,HD 187203
288.8890094408,18.5163477377,-10.8300000000,11.1090000000,6.457,1.0000,0.6480,0.3346,HD 180377
117.6771231388,-44.5799457244,-11.5340000000,13.1160000000,6.457,0.8000,0.8000,0.8000,HD 64181
351.7809304938,-66.5808978359,-27.2450000000,-9.9670000000,6.457,1.0000,0.7750,0.5548,HD 220759
302.2660423756,-47.0679284471,44.0850000000,-64.3120000000,6.457,1.0000,0.7360,0.4803,HD 190879
116.6142277816,62.8305230307,-36.8470000000,-60.7310000000,6.458,0.7652,0.8035,1.0000,* 49 Cam
93.2482197549,6.0162579397,10.4110000000,-12.6230000000,6.459,1.0000,0.6480,0.3346,HD 42787
268.3257699494,-65.4886039311,-23.5560000000,-66.3780000000,6.459,1.0000,0.8330,0.6787,HD 161955
49.2977477500,40.4829703333,16.9800000000,-34.4200000000,6.46,0.5750,0.6642,1.0000,HD 20283
33.3896293370,53.0585893486,0.8560000000,-0.6480000000,6.46,1.0000,0.7360,0.4803,HD 13519
293.9831077406,50.2386174047,-2.8050000000,36.6590000000,6.46,0.8000,0.8000,0.8000,HD 185264
294.4862879758,49.2843963314,32.7540000000,144.6870000000,6.46,0.8000,0.8000,0.8000,HD 185657
53.7542111667,60.0414322222,-21.3500000000,22.7200000000,6.46,0.8000,0.8000,0.8000,HD 21903
293.6931255895,63.4341718903,10.5310000000,-3.1020000000,6.46,1.0000,0.7992,0.6045,HD 185394
86.7501815916,51.5208737463,-11.6840000000,-39.1350000000,6.46,1.0000,0.8740,0.7760,HD 38229
124.2246240109,84.0576442632,-8.4480000000,-18.8520000000,6.46,0.6703,0.7362,1.0000,HD 65299
98.6366672726,55.3530432890,3.7590000000,5.5420000000,6.46,1.0000,0.8330,0.6787,* 7 Lyn
159.0081523969,80.4946295206,-18.0170000000,-3.4400000000,6.46,0.8000,0.8000,0.8000,HD 91075
207.6155986659,58.5394566953,-21.2980000000,11.6270000000,6.46,0.6703,0.7362,1.0000,HD 120874
204.1662393601,49.4866497024,2.9560000000,-14.2290000000,6.46,1.0000,0.8221,0.6541,HD 118536
67.5095427622,10.2622152244,-24.4960000000,-77.9020000000,6.46,1.0000,0.8541,0.7277,HD 28505
81.1866677868,36.1999454591,-0.6840000000,-8.8490000000,6.46,1.0000,0.7992,0.6045,HD 35202
80.8453023810,28.9367608833,16.1810000000,-32.0630000000,6.46,0.5750,0.6642,1.0000,* 22 Aur
79.0439853790,-11.3525595382,1.9760000000,7.3820000000,6.46,0.6504,0.7215,1.0000,BD-11 1117
83.2806065833,-1.7173597778,0.0800000000,0.3800000000,6.46,0.5013,0.6047,1.0000,HD 36646
86.2553692364,12.8883326939,-19.5600000000,-12.8450000000,6.46,0.6703,0.7362,1.0000,HD 38263
84.6966875168,-2.5945892847,1.2840000000,-0.2050000000,6.46,0.4799,0.5868,1.0000,* sig Ori E
92.1987577724,-6.8213718533,-31.2010000000,8.1280000000,6.46,1.0000,0.8541,0.7277,HD 42132
96.8980074882,32.5629461432,7.1190000000,-67.4400000000,6.46,1.0000,0.8330,0.6787,HD 45192
98.6929918343,7.5724821815,-15.0110000000,-1.7140000000,6.46,0.6109,0.6919,1.0000,* 14 Mon
103.5357980417,-5.8521891944,-10.7000000000,5.1600000000,6.46,0.7004,0.7579,1.0000,HD 50700
103.1964038553,-43.9755868146,1.9220000000,11.6010000000,6.46,0.5496,0.6441,1.0000,HD 50860
119.4783691810,-40.7843526365,22.7400000000,3.4370000000,6.46,1.0000,0.8330,0.6787,HD 65638
134.8620110772,13.0743878611,-17.4060000000,-7.6300000000,6.46,1.0000,0.7360,0.4803,HD 76908
133.9770301731,-15.4395340620,4.3030000000,-44.3010000000,6.46,1.0000,0.7992,0.6045,HD 76478
16.1357342500,-33.5328428056,-45.7100000000,-22.5100000000,6.46,1.0000,0.8330,0.6787,HD 6403
331.0993166899,-29.9165315245,2.7490000000,2.6770000000,6.46,1.0000,0.7360,0.4803,* 13 PsA
3.5841247709,-27.5313951017,-1.3310000000,-163.9710000000,6.46,1.0000,0.8740,0.7760,HD 1002
319.0740558086,-9.2146651598,-1.5970000000,3.5490000000,6.46,1.0000,0.6480,0.3346,* 14 Aqr
29.6916561010,-11.3009559008,71.1530000000,-88.4060000000,6.46,1.0000,0.8221,0.6541,HD 12116
4.6744486491,-8.0530010639,417.5790000000,-143.9000000000,6.46,1.0000,0.8836,0.8000,HD 1461
6.1589795869,14.3155168084,15.1580000000,-1.5490000000,6.46,1.0000,0.8330,0.6787,* 43 Psc
14.5787127083,21.4044944167,-11.0600000000,-3.5900000000,6.46,0.6504,0.7215,1.0000,HD 5641
137.0173162868,32.5404027616,-80.9820000000,-22.0870000000,6.46,0.8986,0.8925,1.0000,HD 78234
138.5128772827,-14.6948421351,-6.0620000000,-16.4020000000,6.46,0.8000,0.8000,0.8000,HD 79481
144.4413972472,-3.1706395947,-10.7600000000,-12.6940000000,6.46,1.0000,0.8330,0.6787,HD 83352
149.6084954934,27.7589991534,-115.9330000000,-28.1170000000,6.46,0.8000,0.8000,0.8000,V* HN Leo
153.7764115825,31.4680681534,-35.0010000000,-3.9270000000,6.46,1.0000,0.8541,0.7277,* 22 LMi
153.1581738468,-19.1530412788,-219.3060000000,-96.1640000000,6.46,0.8000,0.8000,0.8000,HD 88595
171.6888405415,3.0130990660,-725.9630000000,180.9800000000,6.46,0.8000,0.8000,0.8000,* 83 Leo A
178.6074576997,-37.7489188049,-305.9300000000,49.5270000000,6.46,0.8000,0.8000,0.8000,HD 103437
185.8140268756,-4.9745023229,28.3740000000,-28.8450000000,6.46,1.0000,0.8330,0.6787,HD 107794
188.0182878152,-32.5337618467,-22.7270000000,-12.5920000000,6.46,0.6703,0.7362,1.0000,HD 109074
204.7595183345,18.2653200922,-46.6670000000,-21.3780000000,6.46,1.0000,0.7992,0.6045,HD 118839
212.2524712809,-10.3345472082,-7.5290000000,21.1750000000,6.46,1.0000,0.8330,0.6787,* 96 Vir
245.9863094167,-33.1993973611,-14.8100000000,-27.9200000000,6.46,0.5750,0.6642,1.0000,HD 147553
228.3694455140,-25.3093481634,-400.1470000000,-75.2530000000,6.46,0.8000,0.8000,0.8000,* 23 Lib
297.2090537976,-12.3194196566,0.5370000000,-21.1400000000,6.46,1.0000,0.7360,0.4803,HD 187150
308.0850580024,2.1328043727,25.8210000000,-1.2980000000,6.46,1.0000,0.7750,0.5548,HD 195617
278.9020538504,4.9359896307,29.6680000000,-29.7220000000,6.46,0.6109,0.6919,1.0000,HD 171586
228.9731846086,6.4648381498,-11.3030000000,-19.9390000000,6.46,1.0000,0.8330,0.6787,HD 135615
285.2726668751,19.3095636486,-2.1290000000,-1.2390000000,6.46,1.0000,0.8221,0.6541,HD 176776
234.2226171875,29.9911845668,88.8580000000,-56.6270000000,6.46,0.9937,0.9526,1.0000,HD 139389
101.0532939260,-54.6955148826,-12.3410000000,6.1510000000,6.46,0.5229,0.6225,1.0000,HD 49219
96.1108344987,-63.4290109535,-16.4440000000,-86.0470000000,6.46,0.8000,0.8000,0.8000,HD 45701
43.2276631329,-65.4552901973,-6.1170000000,-14.4000000000,6.46,1.0000,0.8330,0.6787,HD 18292
153.3428690757,-56.5866974917,-26.1820000000,0.6230000000,6.46,1.0000,0.7992,0.6045,HD 88862
154.7699618857,-64.6757822748,-37.0950000000,14.6270000000,6.46,0.8000,0.8000,0.8000,HD 89715B
169.9614556252,-72.9582901429,-43.2170000000,-5.2250000000,6.46,0.6109,0.6919,1.0000,HD 98671
302.0853061452,-66.3546928596,-10.6870000000,-6.2890000000,6.46,1.0000,0.7360,0.4803,HD 190222
302.0397897381,-52.5777957588,-23.6910000000,-19.6040000000,6.46,1.0000,0.8836,0.8000,HD 190580
253.6314815655,-49.7108052271,-0.1010000000,-4.5340000000,6.46,1.0000,0.8221,0.6541,HD 152220
271.5383945768,-51.7439042225,1.8630000000,-6.4090000000,6.46,0.6504,0.7215,1.0000,HD 164896
317.3430129525,-36.7058638046,30.5910000000,-138.4270000000,6.46,0.8000,0.8000,0.8000,HD 201242
340.1998569500,-3.5542705917,-2.8000000000,-48.1000000000,6.46,0.8000,0.8000,0.8000,HD 214810A
306.7206187023,-37.4028991254,-250.3960000000,-117.1010000000,6.46,1.0000,0.7992,0.6045,HD 194433A
25.3394666667,-79.1482055556,58.9000000000,19.6000000000,6.46,0.8000,0.8000,0.8000,* tau01 Hyi A
40.8608954792,-66.7142294111,107.0000000000,-64.0000000000,6.46,0.8000,0.8000,0.8000,HD 17326A
262.4472866833,-5.9194814250,-34.6000000000,-69.0000000000,6.46,0.8000,0.8000,0.8000,HD 158463A
359.3897156798,60.0236008770,11.7490000000,-3.1860000000,6.461,0.5750,0.6642,1.0000,HD 224404
41.7962795377,-22.4857629414,-19.7160000000,-39.6610000000,6.461,0.9937,0.9526,1.0000,HD 17438
247.6250764848,-7.5144531793,3.6880000000,1.8060000000,6.461,0.7652,0.8035,1.0000,HD 148743
128.3327508741,-38.3706745490,-11.2100000000,6.6150000000,6.461,0.4799,0.5868,1.0000,HD 72787
58.6415036447,-52.6904265314,26.4710000000,-39.4380000000,6.461,0.7004,0.7579,1.0000,HD 24863
111.8576553505,66.3315711826,-3.9530000000,-28.9620000000,6.462,0.5750,0.6642,1.0000,HD 57742
1.2549336970,27.6747908391,85.6920000000,-8.6560000000,6.462,1.0000,0.8541,0.7277,HD 225292
203.6815661545,-33.3108551645,-52.8710000000,-12.6880000000,6.462,1.0000,0.7992,0.6045,HD 118010
101.7440655096,-87.0249635080,4.9550000000,4.3770000000,6.462,0.9937,0.9526,1.0000,HD 58805
326.3280663721,-49.4987597450,72.4380000000,48.0480000000,6.462,1.0000,0.8221,0.6541,HD 206690
343.2177039648,50.4122851493,15.7810000000,-1.1610000000,6.463,0.5496,0.6441,1.0000,HD 216523
133.1088998036,-32.5093226382,-12.5470000000,-8.0090000000,6.463,1.0000,0.7992,0.6045,HD 76001
353.8690766661,1.3131375290,-47.2420000000,-24.8640000000,6.463,1.0000,0.8330,0.6787,* 15 Psc
305.2162367978,-35.6736752837,36.4480000000,19.6000000000,6.463,1.0000,0.7872,0.5797,HD 193302
263.9294873260,-37.4398709027,-15.4570000000,-34.1930000000,6.463,0.6109,0.6919,1.0000,HD 159312
269.4907967917,-39.1365237500,-8.6000000000,-23.4400000000,6.463,0.6109,0.6919,1.0000,HD 163433
297.2108247777,33.4372840381,-3.5980000000,-5.5150000000,6.463,0.4509,0.5617,1.0000,V* V1765 Cyg
57.2372579172,23.8571318890,48.0770000000,-57.9030000000,6.464,0.8668,0.8718,1.0000,* 26 Tau
106.8536595474,28.1766982238,-6.4510000000,1.5040000000,6.464,0.5750,0.6642,1.0000,HD 53744
303.5203389730,36.6048827816,7.6750000000,-7.2900000000,6.464,0.6109,0.6919,1.0000,HD 192538
200.9671435445,-49.8228108516,-80.5950000000,-31.6790000000,6.464,1.0000,0.8541,0.7277,HD 116338
314.8525807301,42.3244637004,16.4140000000,5.5160000000,6.465,0.5750,0.6642,1.0000,HD 200030
266.7834743143,47.6122481730,-12.7830000000,5.8820000000,6.465,0.6504,0.7215,1.0000,HD 162132
122.3965944948,29.0930759532,-9.6710000000,-7.8170000000,6.465,1.0000,0.9019,0.8473,HD 67542
138.4052593426,21.2832063673,-14.0290000000,-10.5260000000,6.465,0.6504,0.7215,1.0000,HD 79248
154.1170101914,28.6824829280,-65.8710000000,-95.7030000000,6.465,1.0000,0.8929,0.8238,* 24 LMi
254.6731717092,-14.8696739404,-1.7350000000,-26.5140000000,6.466,0.8000,0.8000,0.8000,HD 153229
297.4826349917,27.0851823911,8.8940000000,4.5020000000,6.466,1.0000,0.8541,0.7277,HD 187614
71.2412500185,-63.2297149775,-10.4750000000,-2.8350000000,6.466,1.0000,0.8330,0.6787,HD 30610
175.5621655405,-75.2273135631,43.7750000000,-4.2300000000,6.466,1.0000,0.9276,0.9168,HD 101805
323.3381099303,-80.0393596808,22.9690000000,-21.4510000000,6.466,0.6109,0.6919,1.0000,HD 203955
45.9864293375,47.8484774076,-8.6790000000,-7.1450000000,6.467,0.8668,0.8718,1.0000,V* V509 Per
307.9010989046,34.3303723740,-7.3420000000,-53.0360000000,6.467,0.8986,0.8925,1.0000,HD 195690
95.9455300989,-58.5438721729,9.7360000000,25.2260000000,6.467,0.6703,0.7362,1.0000,HD 45450
226.5100602941,-48.8833929288,-2.8650000000,-9.9970000000,6.467,0.4799,0.5868,1.0000,HD 133399
166.9154416738,23.3237632988,-14.2340000000,9.7960000000,6.468,0.7260,0.7762,1.0000,* 64 Leo
41.6879341832,-21.6395219395,75.4590000000,16.8030000000,6.469,0.8000,0.8000,0.8000,HD 17390
140.9369258143,-37.7569013120,-81.0580000000,25.9310000000,6.469,0.6324,0.7081,1.0000,HD 81309
155.3694318369,-23.7108343571,-50.7270000000,17.6050000000,6.469,0.7004,0.7579,1.0000,HD 89816
268.9790443604,-18.8021560364,14.5900000000,-20.8600000000,6.469,0.6324,0.7081,1.0000,HD 163245
301.5508967156,-4.0781966247,51.8030000000,-44.9080000000,6.469,1.0000,0.8330,0.6787,HD 190664
210.0724631016,-61.4810272383,-64.2290000000,-34.7250000000,6.469,0.8668,0.8718,1.0000,HD 121901
217.1812345736,-59.1975461736,-6.6110000000,-6.8930000000,6.469,0.6109,0.6919,1.0000,HD 126610
273.5680084695,-63.6896820493,-25.7810000000,-57.8980000000,6.469,1.0000,0.7750,0.5548,HD 166251
5.1288711247,48.9686334432,8.0660000000,-3.1650000000,6.47,1.0000,0.9019,0.8473,HD 1601
41.8798108789,44.2721993104,-0.1580000000,-6.5620000000,6.47,0.9937,0.9526,1.0000,HD 17246
23.4612920636,89.0156383569,64.8730000000,-33.0380000000,6.47,0.6703,0.7362,1.0000,HD 5914
81.2475691584,73.7071959165,-7.9470000000,-1.5850000000,6.47,1.0000,0.6789,0.3823,HD 34450
95.7765394207,56.9763492399,-0.2090000000,-72.5680000000,6.47,1.0000,0.8221,0.6541,HD 44061
261.3502303671,52.7906860800,-90.6780000000,-49.7020000000,6.47,1.0000,0.9019,0.8473,HD 158259
203.6781343189,76.5467089278,-24.7680000000,0.1700000000,6.47,1.0000,0.7360,0.4803,HD 118686
129.7919911941,59.9391061780,-33.1570000000,-36.2570000000,6.47,0.6504,0.7215,1.0000,HD 73029
143.2968637050,45.5137597021,-17.1770000000,-38.5060000000,6.47,1.0000,0.8330,0.6787,HD 82408
80.4804587634,-17.6036319058,6.5730000000,6.2450000000,6.47,1.0000,0.8330,0.6787,HD 35137
101.4758296805,12.6935633830,-0.8540000000,-1.3660000000,6.47,0.8520,0.8621,1.0000,* 32 Gem
116.0318041371,2.4054226855,-19.0090000000,-8.6030000000,6.47,0.7260,0.7762,1.0000,V* AZ CMi
123.5464166360,17.6759544083,-1.8250000000,14.5890000000,6.47,0.8823,0.8819,1.0000,HD 68703
123.3407297196,-1.1658873490,-28.9760000000,5.2800000000,6.47,1.0000,0.8541,0.7277,HD 68667
320.9828957237,-25.2024842151,56.5790000000,-23.2750000000,6.47,1.0000,0.8221,0.6541,HD 203607
32.3950062216,-24.3457856851,-30.8860000000,-42.3530000000,6.47,0.8668,0.8718,1.0000,HD 13305
15.4110188832,-16.2655717450,71.4620000000,-91.0930000000,6.47,1.0000,0.7992,0.6045,HD 6037
325.9157039897,7.5286570629,-27.9510000000,-56.3310000000,6.47,1.0000,0.8330,0.6787,HD 206689
323.6912976676,18.3289317785,36.5550000000,12.4480000000,6.47,1.0000,0.7992,0.6045,HD 205422
348.4973345706,19.6339023631,26.6400000000,-5.8470000000,6.47,1.0000,0.7992,0.6045,HD 219196
353.9830923095,24.5610142413,1.0670000000,10.7670000000,6.47,1.0000,0.6480,0.3346,HD 221905
2.2506700267,28.2475415705,5.2080000000,-5.8270000000,6.47,0.7004,0.7579,1.0000,HD 434
330.1112498078,33.0059269945,-14.5950000000,57.0210000000,6.47,0.9937,0.9526,1.0000,HD 209149
136.2295024608,32.3768365600,-58.4260000000,-62.2100000000,6.47,0.8244,0.8437,1.0000,HD 77660
146.1250188767,18.8634908199,0.6880000000,-55.7970000000,6.47,1.0000,0.8330,0.6787,HD 84252
143.7992656211,-35.8237495711,-73.6010000000,-1.9270000000,6.47,0.9937,0.9526,1.0000,HD 83108
156.4371810600,35.4254278104,-105.6900000000,-58.9490000000,6.47,1.0000,0.8221,0.6541,* 29 LMi
